model,state_id,action,admissible,q_value
Vanilla Offline Actor-Critic,285,8,0,0.8559658527374268
Vanilla Offline Actor-Critic,285,9,0,0.8587058782577515
Vanilla Offline Actor-Critic,285,10,1,0.8571958541870117
Vanilla Offline Actor-Critic,285,11,0,0.8644003868103027
Vanilla Offline Actor-Critic,285,12,0,0.8564398288726807
Vanilla Offline Actor-Critic,285,13,0,0.8579992651939392
Vanilla Offline Actor-Critic,285,14,0,0.8619174361228943
Vanilla Offline Actor-Critic,285,15,1,0.8577316403388977
Vanilla Offline Actor-Critic,285,16,0,0.855868935585022
Vanilla Offline Actor-Critic,285,17,0,0.8624340891838074
Vanilla Offline Actor-Critic,285,18,0,0.8529528379440308
Vanilla Offline Actor-Critic,285,19,0,0.8579492568969727
Vanilla Offline Actor-Critic,285,20,1,0.8511779308319092
Vanilla Offline Actor-Critic,285,21,0,0.8582125306129456
Vanilla Offline Actor-Critic,285,22,0,0.8620992302894592
Vanilla Offline Actor-Critic,285,23,0,0.859506368637085
Vanilla Offline Actor-Critic,285,24,0,0.8560843467712402
Vanilla Offline Actor-Critic,284,0,0,0.839047908782959
Vanilla Offline Actor-Critic,284,1,0,0.8423954844474792
Vanilla Offline Actor-Critic,284,2,0,0.845531165599823
Vanilla Offline Actor-Critic,284,3,0,0.8363280892372131
Vanilla Offline Actor-Critic,284,4,0,0.8415214419364929
Vanilla Offline Actor-Critic,284,5,1,0.8411028981208801
Vanilla Offline Actor-Critic,284,6,0,0.8443928956985474
Vanilla Offline Actor-Critic,284,7,0,0.8387906551361084
Vanilla Offline Actor-Critic,284,8,0,0.839002251625061
Vanilla Offline Actor-Critic,284,9,0,0.8411811590194702
Vanilla Offline Actor-Critic,284,10,1,0.8387347459793091
Vanilla Offline Actor-Critic,284,11,0,0.8386521339416504
Vanilla Offline Actor-Critic,284,12,0,0.8423845767974854
Vanilla Offline Actor-Critic,284,13,0,0.8437256217002869
Vanilla Offline Actor-Critic,284,14,0,0.8428454399108887
Vanilla Offline Actor-Critic,284,15,1,0.8398423790931702
Vanilla Offline Actor-Critic,284,16,0,0.8427953720092773
Vanilla Offline Actor-Critic,284,17,0,0.8417043685913086
Vanilla Offline Actor-Critic,284,18,0,0.8407611846923828
Vanilla Offline Actor-Critic,284,19,0,0.8358953595161438
Vanilla Offline Actor-Critic,284,20,1,0.8406156301498413
Vanilla Offline Actor-Critic,284,21,0,0.8404060006141663
Vanilla Offline Actor-Critic,284,22,0,0.8388966917991638
Vanilla Offline Actor-Critic,284,23,0,0.8363697528839111
Vanilla Offline Actor-Critic,284,24,0,0.8344525098800659
